strategy_id,strategy_label,model_mode,event_date,event_key,match,tournament,tournament_round,surface,tournament_level,match_type,score,score_family,odds_bucket,model_probability,bookmaker_odds,edge,expected_value,won,setfox_passed_default,actual_first_set_score,actual_score_source,actual_score_confidence,actual_score_status,actual_score_notes
safer_profile,Safer Profile,independent,2025-03-24,12022307,H. Chang vs E. Shibahara,Puerto Vallarta,Puerto Vallarta - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,0-6,API-Tennis,high,resolved,matched by event_key 12022307; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-24,12022321,E. Raducanu vs A. Anisimova,Miami,Miami - 1/8-finals,hard,tour_premium,singles,4-6,normal,odds_5_8,0.21445201384892967,7.5,0.08111868051559634,0.6083901038669726,false,false,6-1,API-Tennis,high,resolved,matched by event_key 12022321; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-25,12022448,T. Lukas vs S. Bandecchi,W35 Terrassa,W35 Terrassa - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,0-6,API-Tennis,high,resolved,matched by event_key 12022448; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-25,12022806,M. Bolkvadze vs V. Ryser,W75 Murska Sobota,W75 Murska Sobota - 1/16-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-03-25,12022302,G. Dimitrov vs B. Nakashima,Miami,Miami - 1/8-finals,hard,tour_premium,singles,4-6,normal,odds_5_8,0.21445201384892967,7.7,0.08458188397879982,0.6512805066367586,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12022302; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-25,12022169,H. Casanova vs J. P. Varillas,Concepcion,Concepcion - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12022169; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-25,12022313,W. Osuigwe vs H. Watson,Puerto Vallarta,Puerto Vallarta - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,0-6,API-Tennis,high,resolved,matched by event_key 12022313; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-26,12022457,A. Rame vs A. Kucmova,W35 Terrassa,W35 Terrassa - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-3,API-Tennis,high,resolved,matched by event_key 12022457; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-26,12022458,L. Tagger vs Y. In-Albon,W35 Terrassa,W35 Terrassa - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-3,API-Tennis,high,resolved,matched by event_key 12022458; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-26,12022992,A. Kovackova vs L. Karatancheva,W35 Antalya 4,W35 Antalya 4 - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12022992; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-26,12022607,E. Dartron vs Y. Naito,W50 Bujumbura,W50 Bujumbura - 1/16-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12022607; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-26,12022727,W. Sonobe vs S. Ishii,W50 Santo Domingo 2,W50 Santo Domingo 2 - 1/16-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,6-1,API-Tennis,high,resolved,matched by event_key 12022727; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-27,12023137,S. Korda vs N. Djokovic,Miami,Miami - Quarter-finals,hard,tour_premium,singles,4-6,normal,odds_8_12,0.21445201384892967,8,0.08945201384892967,0.7156161107914374,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12023137; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-27,12023148,J. Cristian vs E. Shibahara,Puerto Vallarta,Puerto Vallarta - 1/8-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12023148; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-27,12023276,M. L. Carle vs A. Bogdan,Antalya 2,Antalya 2 - 1/8-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12023276; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-27,12023277,D. Galfi vs T. Zidansek,Antalya 2,Antalya 2 - 1/8-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-03-27,12023210,G. M. Noce vs M. Hopp,M15 Alaminos 3,M15 Alaminos 3 - 1/8-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-03-28,12023564,J. Avdeeva vs M. Bolkvadze,W75 Murska Sobota,W75 Murska Sobota - Quarter-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-03-28,12023565,J. Mikulskyte vs K. Juvan,W75 Murska Sobota,W75 Murska Sobota - Quarter-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-03-28,12023608,L. Pigossi vs F. Jones,W75 Vacaria,W75 Vacaria - Quarter-finals,hard,challenger,singles,4-6,normal,odds_5_8,0.20675811312848083,7.9,0.08017583464746819,0.6333890937149986,false,false,0-6,API-Tennis,high,resolved,matched by event_key 12023608; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-28,12023034,B. Pera vs R. Masarova,Puerto Vallarta,Puerto Vallarta - 1/8-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,7-5,API-Tennis,high,resolved,matched by event_key 12023034; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-28,12023455,K. Yodpetch vs P. Cheapchandej,W15 Nonthaburi 2,W15 Nonthaburi 2 - Quarter-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-03-29,12023732,J. Loeb vs M. Yamaguchi,Charleston,Charleston - Semi-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-0,API-Tennis,high,resolved,matched by event_key 12023732; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-29,12023638,K. Zaytseva vs E. Dartron,W50 Bujumbura,W50 Bujumbura - Semi-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12023638; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-29,12023694,K. Cross vs C. Branstine,W50 Santo Domingo 2,W50 Santo Domingo 2 - Semi-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,,API-Tennis,high,void,matched by event_key 12023694; fixture status indicates void/retired/cancelled: Retired 1 - 1 0 - 15
safer_profile,Safer Profile,independent,2025-03-29,12023722,L. Chirico vs A. Konjuh,Charleston,Charleston - Semi-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.8,0.08271182288854914,0.6451522185306835,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12023722; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-29,12023678,D. Lajovic vs E. Moller,Girona,Girona - Semi-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12023678; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-30,12023753,J. Cristian vs R. Masarova,Puerto Vallarta,Puerto Vallarta - Semi-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12023753; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-30,12023960,I. Gimenez vs R. Augusto dos Santos,Campinas,Campinas - Semi-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,5-7,API-Tennis,high,resolved,matched by event_key 12023960; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-30,12023784,P. Paukstyte vs C. Ansari,W15 Sharm ElSheikh 9,W15 Sharm ElSheikh 9 - Final,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12023784; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-30,12023879,M. Bolkvadze vs T. Valentova,W75 Murska Sobota,W75 Murska Sobota - Final,hard,challenger,singles,4-6,normal,odds_5_8,0.20675811312848083,7.7,0.07688798325835097,0.5920374710893024,false,false,6-1,API-Tennis,high,resolved,matched by event_key 12023879; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-30,12023818,N. Basilashvili vs V. Vacherot,Bucharest,Bucharest - Semi-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.5,0.07758361776034403,0.5818771332025803,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12023818; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-31,12023957,V. Tomova vs R. Montgomery,Charleston,Charleston - 1/32-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,1-6,API-Tennis,high,resolved,matched by event_key 12023957; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-31,12023803,N. Basavareddy vs F. C. Jianu,Bucharest,Bucharest - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.9,0.08433467261266472,0.6662439136400513,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12023803; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-31,12023950,C. Dolehide vs E. Cocciaretto,Charleston,Charleston - 1/32-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.8,0.08271182288854914,0.6451522185306835,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12023950; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-31,12023991,J. Cristian vs L. Fruhvirtova,Puerto Vallarta,Puerto Vallarta - Final,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,7-5,API-Tennis,high,resolved,matched by event_key 12023991; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-03-31,12024043,J. Maleckova vs A. Anshba,Antalya 3,Antalya 3 - Final,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12024043; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-01,12024269,L. Tran vs Y. Naito,W50 Bujumbura 2,W50 Bujumbura 2 - 1/16-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12024269; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-01,12023893,M. Geerts vs P. Jubb,Barletta,Barletta - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12023893; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-01,12024012,J. P. Varillas vs J. B. Torres,Campinas,Campinas - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12024012; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-01,12024256,I. Ivanova vs L. Pfeifer,W15 Monastir 13,W15 Monastir 13 - 1/16-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-01,12024430,Y. Mochizuki vs M. Pucinelli de Almeida,Campinas,Campinas - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_5_8,0.20412062425494854,7.9,0.0775383457739359,0.6125529316140934,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12024430; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-02,12024344,A. Kalinskaya vs C. McNally,Charleston,Charleston - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-1,API-Tennis,high,resolved,matched by event_key 12024344; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-02,12024669,K. Stresnakova vs S. De Stefano,W35 Santa Margherita di Pula,W35 Santa Margherita di Pula - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-02,12024756,M. Okalova vs K. Liutova,"W35 Jackson, MS","W35 Jackson, MS - 1/16-finals",hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,1-6,API-Tennis,high,resolved,matched by event_key 12024756; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-02,12024345,A. Krueger vs K. Volynets,Charleston,Charleston - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.9,0.08433467261266472,0.6662439136400513,false,false,6-3,API-Tennis,high,resolved,matched by event_key 12024345; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-02,12024677,J. Cabaj Awad vs J. Ponchet,W50 Nantes,W50 Nantes - 1/8-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12024677; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-03,12024873,E. Alexandrova vs D. Shnaider,Charleston,Charleston - 1/8-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12024873; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-03,12024954,K. Efremova vs J. Grabher,W35 Santa Margherita di Pula,W35 Santa Margherita di Pula - 1/8-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,0-6,API-Tennis,high,resolved,matched by event_key 12024954; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-03,12024960,F. Curmi vs A-L. Friedsam,W50 Nantes,W50 Nantes - Quarter-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,6-1,API-Tennis,high,resolved,matched by event_key 12024960; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-03,12024777,J. Defalco vs D. Khomutsianskaya,W15 Monastir 13,W15 Monastir 13 - 1/8-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-03,12024799,M. Amirgalieva vs F. Norin,W15 Antalya 9,W15 Antalya 9 - 1/16-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12024799; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-04,12025144,T. Gibson vs L. Miyazaki,W50 Nantes,W50 Nantes - Semi-finals,hard,challenger,singles,4-6,normal,odds_8_12,0.20675811312848083,8,0.08175811312848083,0.6540649050278466,false,false,6-3,API-Tennis,high,resolved,matched by event_key 12025144; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-04,12025072,I. Yamazaki vs J. Grabher,W35 Santa Margherita di Pula,W35 Santa Margherita di Pula - Quarter-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.8,0.08271182288854914,0.6451522185306835,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12025072; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-04,12025193,S. Kenin vs A. Kalinskaya,Charleston,Charleston - Quarter-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.8,0.08271182288854914,0.6451522185306835,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12025193; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-04,12025035,M. Dodig vs M. Mrva,Barletta,Barletta - Quarter-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12025035; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-04,12025104,E. Moller vs L. Neumayer,Menorca,Menorca - Quarter-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12025104; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-05,12025095,A. Anisimova vs E. Navarro,Charleston,Charleston - Quarter-finals,hard,tour_other,singles,4-6,normal,odds_5_8,0.21091695109367736,7.8,0.08271182288854914,0.6451522185306835,false,false,7-5,API-Tennis,high,resolved,matched by event_key 12025095; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-05,12025266,V. Sachko vs M. Mrva,Barletta,Barletta - Semi-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12025266; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-05,12025315,A. Guillen Meza vs M. Soto,Campinas,Campinas - Semi-finals,grass,tour_other,singles,4-6,normal,odds_8_12,0.20412062425494854,8,0.07912062425494854,0.6329649940395883,false,false,6-1,API-Tennis,high,resolved,matched by event_key 12025315; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-05,12025217,R. Matsuda vs O. Crawford,M25 Bengaluru,M25 Bengaluru - Semi-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-05,12025274,L. Raquillet vs D. Added,M15 Lons-le-Saunier,M15 Lons-le-Saunier - Semi-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,false,false,6-3,existing row / same event_key winner,high,resolved,same event_key has one winning selected score in CSV
safer_profile,Safer Profile,independent,2025-04-06,12025458,T. Barrios Vera vs A. Guillen Meza,Campinas,Campinas - Final,grass,tour_other,singles,4-6,normal,odds_5_8,0.20412062425494854,7.8,0.07591549604982031,0.5921408691885985,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12025458; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-06,12025350,S. Sakellaridis vs S. Parker,M15 Heraklion 3,M15 Heraklion 3 - Final,hard,itf,singles,4-6,normal,odds_5_8,0.20271263392728453,7.7,0.07284250405715467,0.5608872812400909,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12025350; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-06,12025354,D. Ivanova vs C. Ansari,W15 Sharm ElSheikh 10,W15 Sharm ElSheikh 10 - Final,hard,itf,singles,4-6,normal,odds_5_8,0.20271263392728453,7.7,0.07284250405715467,0.5608872812400909,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-06,12025417,N. Sanchez Izquierdo vs C. Tabur,M25 Reus,M25 Reus - Final,hard,itf,singles,4-6,normal,odds_5_8,0.20271263392728453,7.6,0.07113368655886348,0.5406160178473625,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-06,12025343,Y. Taka vs Y. Takahashi,M15 Kashiwa,M15 Kashiwa - Semi-finals,hard,itf,singles,4-6,normal,odds_5_8,0.20271263392728453,7.1,0.06186756350474931,0.43925970088372,false,false,1-6,API-Tennis,high,resolved,matched by event_key 12025343; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-07,12025533,N. Oberleitner vs A. Ayeni,Mexico City,Mexico City - Final,grass,tour_other,singles,4-6,normal,odds_5_8,0.20412062425494854,7.5,0.0707872909216152,0.5309046819121139,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12025533; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-07,12025535,D. Kuzmanov vs C. Stebe,Monza,Monza - Final,grass,tour_other,singles,4-6,normal,odds_5_8,0.20412062425494854,7.5,0.0707872909216152,0.5309046819121139,false,false,6-2,API-Tennis,high,resolved,matched by event_key 12025535; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-07,12025506,M. Cassone vs M. Erhard,Sarasota,Sarasota - 1/16-finals,grass,tour_other,singles,4-6,normal,odds_5_8,0.20412062425494854,7.3,0.06713432288508553,0.4900805570611242,true,false,4-6,existing row,high,resolved,won=true means selected score is actual first-set score
safer_profile,Safer Profile,independent,2025-04-07,12025300,M. Giron vs D. Shapovalov,Monte Carlo,Monte Carlo - 1/32-finals,clay,tour_premium,singles,4-6,normal,odds_8_12,0.18604846373869827,8,0.061048463738698266,0.48838770990958613,false,false,6-3,API-Tennis,high,resolved,matched by event_key 12025300; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-07,12025420,T. Boyer vs A. Shevchenko,Madrid,Madrid - 1/16-finals,grass,tour_premium,singles,4-6,normal,odds_5_8,0.19705473659118714,7.5,0.0637214032578538,0.47791052443390347,false,false,5-7,API-Tennis,high,resolved,matched by event_key 12025420; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-08,12025701,E. McDonald vs K. Dmitruk,W35 Santa Margherita di Pula 2,W35 Santa Margherita di Pula 2 - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,6-4,API-Tennis,high,resolved,matched by event_key 12025701; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-08,12025704,A. Hertel vs G. Ce,W35 Sao Paulo,W35 Sao Paulo - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,2-6,API-Tennis,high,resolved,matched by event_key 12025704; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-08,12025711,C. Rosatello vs L. Kung,W75 Bellinzona,W75 Bellinzona - 1/16-finals,indoor,challenger,singles,4-6,normal,odds_5_8,0.21956714956727238,7.5,0.08623381623393905,0.6467536217545429,false,false,6-0,API-Tennis,high,resolved,matched by event_key 12025711; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-08,12025689,L. Preda vs I. Miletich,M25 Santa Margherita di Pula 2,M25 Santa Margherita di Pula 2 - 1/16-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,false,false,6-3,API-Tennis,high,resolved,matched by event_key 12025689; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-08,12025690,L. Malgaroli vs G. Den Ouden,M25 Santa Margherita di Pula 2,M25 Santa Margherita di Pula 2 - 1/16-finals,hard,itf,singles,4-6,normal,odds_8_12,0.20271263392728453,8,0.07771263392728453,0.6217010714182762,false,false,1-6,API-Tennis,high,resolved,matched by event_key 12025690; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-09,12026083,D. Chiesa vs L. Boisson,W75 Bellinzona,W75 Bellinzona - 1/16-finals,indoor,challenger,singles,4-6,normal,odds_8_12,0.21956714956727238,8,0.09456714956727238,0.7565371965381791,false,false,1-6,API-Tennis,high,resolved,matched by event_key 12026083; first-set score from fixture.scores[set=1].score_first/score_second
safer_profile,Safer Profile,independent,2025-04-09,12026072,K. Efremova vs K. Hobgarski,W35 Santa Margherita di Pula 2,W35 Santa Margherita di Pula 2 - 1/16-finals,hard,tour_other,singles,4-6,normal,odds_8_12,0.21091695109367736,8,0.08591695109367736,0.6873356087494189,false,false,3-6,API-Tennis,high,resolved,matched by event_key 12026072; first-set score from fixture.scores[set=1].score_first/score_second
