results_url,landed_url,source_endpoint,event_id,event_hash,player1,player2,match_name,match_date,tournament,archive_status,status_id,match_url,partialresult,first_set_score,result_status,result_source,p2_v3_hit,p1_v3_hit
https://www.oddsportal.com/tennis/australia/atp-australian-open-2024/results/,https://www.oddsportal.com/tennis/australia/atp-australian-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/U7C2r3rq/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888516553,7294149,6oZsNbMO,Korda S.,Halys Q.,Korda S. - Halys Q.,1705479600,ATP Australian Open 2024 (hard),Finished,3,https://www.oddsportal.com/tennis/h2h/halys-quentin-EDve8Ljh/korda-sebastian-SYklCTPO/6oZsNbMO,"6:4, 6:4, 6:4",6:4,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7682367,r7d2Onw1,Zverev A.,Alcaraz C.,Zverev A. - Alcaraz C.,1717938600,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/zverev-alexander-alcaraz-garfia-carlos-r7d2Onw1/,"3:6, 6:2, 7:5, 1:6, 2:6",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7673593,nNZ9m1Bm,Ruud C.,Zverev A.,Ruud C. - Zverev A.,1717781400,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/ruud-casper-zverev-alexander-nNZ9m1Bm/,"6:2, 2:6, 4:6, 2:6",6:2,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7667955,A3BuALkB,Alcaraz C.,Sinner J.,Alcaraz C. - Sinner J.,1717764000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/alcaraz-garfia-carlos-sinner-jannik-A3BuALkB/,"2:6, 6:3, 3:6, 6:4, 6:3",2:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7662791,ncEBhG3n,Zverev A.,De Minaur A.,Zverev A. - De Minaur A.,1717612200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/zverev-alexander-de-minaur-alex-ncEBhG3n/,"6:4, 7:6<div><sup>5</sup></div>, 6:4",6:4,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7657175,dEdsR0Vr,Tsitsipas S.,Alcaraz C.,Tsitsipas S. - Alcaraz C.,1717525800,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/alcaraz-garfia-carlos-UkhgIFEq/tsitsipas-stefanos-hb6oWfc6/dEdsR0Vr,"3:6, 6<div><sup>3</sup></div>:7, 4:6",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7658789,pnB5XIxP,Dimitrov G.,Sinner J.,Dimitrov G. - Sinner J.,1717506000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/dimitrov-grigor-SQgEEKh4/sinner-jannik-6HdC3z4H/pnB5XIxP,"2:6, 4:6, 6<div><sup>3</sup></div>:7",2:6,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7654891,SvYTX063,Zverev A.,Rune H.,Zverev A. - Rune H.,1717443000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/rune-holger-2kRS8swG/zverev-alexander-dGbUhw9m/SvYTX063,"4:6, 6:1, 5:7, 7:6<div><sup>2</sup></div>, 6:2",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7655767,8vg5VOK6,Fritz T.,Ruud C.,Fritz T. - Ruud C.,1717433100,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/fritz-taylor-ruud-casper-8vg5VOK6/,"6<div><sup>6</sup></div>:7, 6:3, 4:6, 2:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7655975,E9qGICG5,Djokovic N.,Cerundolo F.,Djokovic N. - Cerundolo F.,1717423800,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/cerundolo-francisco-lWQ3G6gB/djokovic-novak-AZg49Et9/E9qGICG5,"6:1, 5:7, 3:6, 7:5, 6:3",6:1,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7654547,6mxP2xD6,De Minaur A.,Medvedev D.,De Minaur A. - Medvedev D.,1717414200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/de-minaur-alex-EZgZ9Xfh/medvedev-daniil-O8qG0Nhb/6mxP2xD6,"4:6, 6:2, 6:1, 6:3",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7653189,tQrnpffJ,Moutet C.,Sinner J.,Moutet C. - Sinner J.,1717353000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/moutet-corentin-bX0EWcV9/sinner-jannik-6HdC3z4H/tQrnpffJ,"6:2, 3:6, 2:6, 1:6",6:2,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7654899,n5WHMzb2,Hurkacz H.,Dimitrov G.,Hurkacz H. - Dimitrov G.,1717346100,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/dimitrov-grigor-SQgEEKh4/hurkacz-hubert-zuHOBnY9/n5WHMzb2,"6<div><sup>5</sup></div>:7, 4:6, 6<div><sup>3</sup></div>:7",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7654145,px2oE75M,Auger-Aliassime F.,Alcaraz C.,Auger-Aliassime F. - Alcaraz C.,1717330200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/auger-aliassime-felix-alcaraz-garfia-carlos-px2oE75M/,"3:6, 3:6, 1:6",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7652173,jsFfei54,Arnaldi M.,Tsitsipas S.,Arnaldi M. - Tsitsipas S.,1717325700,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/arnaldi-matteo-tsitsipas-stefanos-jsFfei54/,"6:3, 6<div><sup>4</sup></div>:7, 2:6, 2:6",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649355,GbTw0PTG,Djokovic N.,Musetti L.,Djokovic N. - Musetti L.,1717274400,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/djokovic-novak-AZg49Et9/musetti-lorenzo-xtH2ODVI/GbTw0PTG,"7:5, 6<div><sup>6</sup></div>:7, 2:6, 6:3, 6:0",7:5,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649489,4bEgKdZ7,Etcheverry T. M.,Ruud C.,Etcheverry T. M. - Ruud C.,1717272300,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/etcheverry-tomas-martin-AXL5qpKa/ruud-casper-zN9UpRqp/4bEgKdZ7,"4:6, 6:1, 2:6, 2:6",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7647907,raUQS206,Bergs Z.,Dimitrov G.,Bergs Z. - Dimitrov G.,1717264500,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/bergs-zizou-dimitrov-grigor-raUQS206/,"3:6, 6<div><sup>4</sup></div>:7, 6:4, 4:6",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649447,GMkulYhC,Fritz T.,Kokkinakis T.,Fritz T. - Kokkinakis T.,1717262400,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/fritz-taylor-UH09iaZ6/kokkinakis-thanasi-rBm7dcxH/GMkulYhC,"6:3, 6:2, 6<div><sup>4</sup></div>:7, 5:7, 6:3",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649285,CYSy6xvH,Cerundolo F.,Paul T.,Cerundolo F. - Paul T.,1717261800,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/cerundolo-francisco-lWQ3G6gB/paul-tommy-pd3ye1BS/CYSy6xvH,"3:6, 6:3, 6:3, 6:2",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649445,r9iXkfOa,Kovalik J.,Rune H.,Kovalik J. - Rune H.,1717261200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/kovalik-jozef-rune-holger-r9iXkfOa/,"5:7, 1:6, 6<div><sup>2</sup></div>:7",5:7,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7648007,SQS3zTEq,Hurkacz H.,Shapovalov D.,Hurkacz H. - Shapovalov D.,1717259700,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/hurkacz-hubert-shapovalov-denis-SQS3zTEq/,"6:3, 7:6<div><sup>0</sup></div>, 4:6, 6:1",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7648013,Ao27fl6F,Zverev A.,Griekspoor T.,Zverev A. - Griekspoor T.,1717248000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/griekspoor-tallon-f3zfMU5i/zverev-alexander-dGbUhw9m/Ao27fl6F,"3:6, 6:4, 6:2, 4:6, 7:6<div><sup>3</sup></div>",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649323,nPdWPinm,Machac T.,Medvedev D.,Machac T. - Medvedev D.,1717246200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/machac-tomas-S44E7UYr/medvedev-daniil-O8qG0Nhb/nPdWPinm,"6<div><sup>4</sup></div>:7, 5:7, 6:1, 4:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7648417,SrUmUA4N,Shelton B.,Auger-Aliassime F.,Shelton B. - Auger-Aliassime F.,1717240200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/shelton-ben-auger-aliassime-felix-SrUmUA4N/,"4:6, 2:6, 1:6",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649187,v3otoMq1,De Minaur A.,Struff J-L.,De Minaur A. - Struff J-L.,1717233000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/de-minaur-alex-struff-jan-lennard-v3otoMq1/,"4:6, 6:4, 6:3, 6:3",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7647461,fgOQx9f3,Korda S.,Alcaraz C.,Korda S. - Alcaraz C.,1717180200,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/korda-sebastian-alcaraz-garfia-carlos-fgOQx9f3/,"4:6, 6<div><sup>5</sup></div>:7, 3:6",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7649203,EqEnbTvm,Moutet C.,Ofner S.,Moutet C. - Ofner S.,1717179900,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/moutet-corentin-ofner-sebastian-EqEnbTvm/,"3:6, 6:4, 6:4, 6:1",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7648423,nm1EpWl4,Zhang Z.,Tsitsipas S.,Zhang Z. - Tsitsipas S.,1717173000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/tsitsipas-stefanos-hb6oWfc6/zhang-zhizhen-IFKEHRGG/nm1EpWl4,"3:6, 3:6, 1:6",3:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7646025,OdU78ZyB,Kotov P.,Sinner J.,Kotov P. - Sinner J.,1717157400,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/kotov-pavel-809HrNqi/sinner-jannik-6HdC3z4H/OdU78ZyB,"4:6, 4:6, 4:6",4:6,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7647457,6XsWGRXq,Rublev A.,Arnaldi M.,Rublev A. - Arnaldi M.,1717154100,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/rublev-andrey-arnaldi-matteo-6XsWGRXq/,"6<div><sup>6</sup></div>:7, 2:6, 4:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7639315,I9MciaDa,Fritz T.,Lajovic D.,Fritz T. - Lajovic D.,1717093800,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/fritz-taylor-UH09iaZ6/lajovic-dusan-bJf33z45/I9MciaDa,"6:3, 3:6, 6:3, 6:4",6:3,ok,archive_partialresult_first_set,false,true
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7633811,GUyFYtbc,Monfils G.,Musetti L.,Monfils G. - Musetti L.,1717093800,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/monfils-gael-fm7G8o0m/musetti-lorenzo-xtH2ODVI/GUyFYtbc,"5:7, 1:6, 4:6",5:7,ok,archive_partialresult_first_set,true,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7639313,AqJkgLrm,Davidovich Fokina A.,Ruud C.,Davidovich Fokina A. - Ruud C.,1717089000,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/davidovich-fokina-alejandro-0zQXLfz4/ruud-casper-zN9UpRqp/AqJkgLrm,"6<div><sup>5</sup></div>:7, 6:1, 3:6, 6:4, 3:6",6:7,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7633585,8hCemfGl,Cerundolo F.,Misolic F.,Cerundolo F. - Misolic F.,1717088700,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/france/atp-french-open-2024/cerundolo-francisco-misolic-filip-8hCemfGl/,"6:2, 7:6<div><sup>2</sup></div>, 6:0",6:2,ok,archive_partialresult_first_set,false,false
https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/tennis/france/atp-french-open-2024/results/,https://www.oddsportal.com/ajax-sport-country-tournament-archive_/2/8tWCzTJs/X262152X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X0X512X0X0X0X0X0X0X0X0X0X2048X0X0X0X0X0X0X0X0X8388608X2560X0X32/1/0/?_=1778888557866,7641185,f18HmawH,Struff J-L.,Bublik A.,Struff J-L. - Bublik A.,1717088700,ATP French Open 2024 (clay),Finished,3,https://www.oddsportal.com/tennis/h2h/bublik-alexander-t0WN9vR6/struff-jan-lennard-Ek3bDDo2/f18HmawH,"6:2, 6:2, 6:3",6:2,ok,archive_partialresult_first_set,false,false
