strategy_id,strategy_label,model_mode,event_date,event_key,match,tournament,surface,tournament_level,match_type,score,score_family,odds_bucket,model_probability,bookmaker_odds,edge,expected_value,won,setfox_passed_default
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-17","12079797","A. Tabilo vs P. Carreno-Busta","Olbia","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-18","12080007","A. Rame vs E. Gorgodze","Rio de Janeiro","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-18","12079877","J. Pieri vs C. Brace","Tampico","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-18","12079880","B. Holt vs R. Jodar","Lincoln","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-18","12079925","K. Kuzmova vs M. Stojsavljevic","W35 Birmingham","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-18","12080019","R. Jodar vs P. Kypson","Lincoln","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-19","12080116","M. Mrva vs H. Wendelken","Hersonissos 6","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-19","12080115","Y. Zhou vs K. Jacquet","Shenzhen 4","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-19","12080027","C. Brace vs H. Vandewinkel","Tampico","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-19","12080147","D. Yevseyev vs A. Barroso Campos","Hamburg","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.5","0.05027447040879468","0.32678405765716545","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-19","12080158","K. Isomura vs N. Tajima","Suzhou","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.5","0.05027447040879468","0.32678405765716545","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-20","12080289","A-L. Friedsam vs A. Lazaro Garcia","Rovereto","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-20","12080290","L. Gjorcheska vs N. Brancaccio","Rovereto","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-20","12080293","C. Naef vs J. Fett","Rovereto","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","7.6","0.04388477674504038","0.33352430326230675","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-20","12080189","V. Sachko vs E. Ruusuvuori","Brest","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.5","0.05027447040879468","0.32678405765716545","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-20","12080288","A. Fita Boluda vs A. Bolsova Zadoinov","Rovereto","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.5","0.05027447040879468","0.32678405765716545","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-21","12080198","Ch. Negritu vs M. Erhard","Hamburg","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-21","12080420","S. Da Cruz Mendonca vs S. Nahimana","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-21","12080196","D. Merida Aguilar vs M. Geerts","Hamburg","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-21","12080411","G. Ce vs S. Waltert","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-21","12080784","M. Martineau vs M. Moeller","Hamburg","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-22","12080921","A. Bolsova Zadoinov vs L. Gjorcheska","Rovereto","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-22","12081218","G. Zeppieri vs A. Holmgren","Brest","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-22","12080405","J. Pinnington Jones vs R. Hijikata","Sioux Falls","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-22","12081298","E. Gorgodze vs L. Romero Gormaz","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-22","12081110","A. Wang vs Y. H. Hsu","Suzhou","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-23","12081539","A. Ghibaudo vs A. Fenty","Sioux Falls","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-23","12081111","V. Rodriguez vs S. Janicijevic","Queretaro","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-23","12081569","A. Rame vs L. Pigossi","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-23","12081773","D. Added vs S. Gueymard Wayenburg","Brest","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-23","12081337","I. Burillo Escorihuela vs S. Waltert","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-24","12082083","L. Stefanini vs G. Knutson","Rovereto","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-24","12080329","P. Boscardin Dias vs J. P. Ficovich","Costa do Sauipe","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-24","12081990","C. Tabur vs A. Galarneau","Brest","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-24","12082082","J. Engel vs M. Dodig","Hamburg","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.2","0.06523173536605964","0.46966849463562954","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-24","12081545","D. Cherubini vs J. Pieri","Queretaro","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-25","12081916","M. Bulgaru vs K. Scott","Queretaro","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-25","12082317","C. Monnet vs S. Kraus","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-25","12082155","M. Colmegna vs J. Pieri","Queretaro","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-25","12082133","A. Herrero Linana vs H. Vandewinkel","Queretaro","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.95","0.060235732168617606","0.41863833857189237","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-25","12082107","J. Grabher vs S. Waltert","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.8","0.057061800725536765","0.38802024493365006","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-26","12082612","C. Monnet vs J. Grabher","Florianopolis","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-26","12082356","Y. Nishioka vs H. Mayot","Suzhou","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-26","12082510","E. Spizzirri vs H. Gaston","Brest","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-26","12082596","L. Stefanini vs O. Selekhmeteva","Rovereto","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.85","0.058135222795094504","0.3982262761463975","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-26","12082511","J. Engel vs F. Cina","Hamburg","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.55","0.05144886852975769","0.3369900888699129","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-27","12082710","T. N. Smith vs P. Hercog","Cali","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-27","12082395","O. Crawford vs H. Rocha","Seoul","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-27","12082546","M. Landaluce vs O. Virtanen","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-27","12082756","A. Candiotto vs N. Zeballos","Cali","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-27","12082758","M. J. Sanchez Uribe vs C. Markus","Cali","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-28","12082557","M. Erhard vs D. Added","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.8","0.07591549604982031","0.5921408691885985","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-28","12082890","G. Hussey vs A. Moro Canas","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-28","12083173","Dar. Blanch vs K. Smith","Charlottesville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-28","12082680","A. Martin vs M. Rosenkranz","Charlottesville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-28","12083273","M. Kestelboim vs D. Jorda Sanchis","Lima 3","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-29","12083425","A. Zolotareva vs S. Janicijevic","Cali","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-29","12082549","F. Passaro vs T. A. Tirante","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-29","12082895","I. Simakin vs P. Brunclik","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-29","12083639","D. Papamichail vs V. Lepchenko","Cali","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-29","12082861","A. Molcan vs T. Droguet","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.65","0.05374468440532448","0.35740215129540776","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-30","12083538","L. Giustino vs I. Xilas","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-30","12083382","P. Vives Marcos vs D. Added","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-30","12084090","M. Lajal vs T. A. Tirante","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.85","0.058135222795094504","0.3982262761463975","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-30","12083747","R. Hijikata vs M. Rosenkranz","Charlottesville","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","7.5","0.04213039078012809","0.3159779308509607","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-30","12083891","T. Droguet vs L. Djere","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.2","0.04283030167430338","0.26554787038068106","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-31","12084119","T. Boyer vs Z. Kolar","Lima 3","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.9","0.05919308802306447","0.40843230735914493","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-31","12083892","A. Blockx vs O. Virtanen","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.65","0.05374468440532448","0.35740215129540776","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-31","12083765","C. Wong vs Y. Bu","Seoul","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","7.5","0.04213039078012809","0.3159779308509607","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-31","12084232","L. Giustino vs D. Added","Monastir","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","7.5","0.04213039078012809","0.3159779308509607","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-10-31","12084232","L. Giustino vs D. Added","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.25","0.04412062425494853","0.2757539015934283","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-01","12084482","T. Droguet vs C. Rodesch","Bratislava 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.85","0.058135222795094504","0.3982262761463975","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-01","12084482","T. Droguet vs C. Rodesch","Bratislava 2","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","6","0.008797057446794765","0.05278234468076848","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-02","12084648","S. Shimabukuro vs C. Wong","Seoul","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.65","0.05374468440532448","0.35740215129540776","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-02","12084733","L. Giustino vs P. Brunclik","Monastir","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","7.3","0.038477422743598416","0.2808851860282684","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-02","12084733","L. Giustino vs P. Brunclik","Monastir","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.15","0.041518998238688376","0.2553418391679336","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-02","12084783","M. Damm vs R. Jodar","Charlottesville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","5.75","0.03020758077668767","0.17369358946595415","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-02","12084784","M. Navone vs M. Cecchinato","Lima 3","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","6","0.008797057446794765","0.05278234468076848","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-03","12084885","A. Herrero Linana vs O. Oliynykova","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-03","12084761","S. Napolitano vs A. Galarneau","Helsinki","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-03","12084822","S. Purtseladze vs A. Ghibaudo","Knoxville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-03","12084758","N. Fatic vs C. Hemery","Helsinki","grass","tour_other","singles","6-3","clear","odds_5_8","0.17546372411346142","7.9","0.04888144563244878","0.38616342049634533","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-03","12084887","V. Strakhova vs J. Riera","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.7","0.054866892911664966","0.3676081825081552","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-04","12084916","M. Rapolu vs A. Parks","Austin","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-04","12084894","S. Janicijevic vs T. N. Smith","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-04","12084820","N. Mejia vs A. Thanos","Knoxville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-04","12084826","J. K. Trotter vs C. Broom","Knoxville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-04","12084892","M. Capurro Taborda vs S. Waltert","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-05","12085317","M. Basing vs F. Ferreira Silva","Matsuyama","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.8","0.07591549604982031","0.5921408691885985","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-05","12085474","K. Cross vs M. Stoiana","Austin","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-05","12085172","G. Villanueva vs R. Pacheco Mendez","Lima 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-05","12085304","P. Sekulic vs R. Noguchi","Matsuyama","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.85","0.058135222795094504","0.3982262761463975","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-05","12085477","A. Rus vs E. Mandlik","Austin","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.8","0.057061800725536765","0.38802024493365006","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-06","12085601","D. Glinka vs A. Perez","Knoxville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.9","0.0775383457739359","0.6125529316140934","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-06","12085582","A. Martin vs Dar. Blanch","Knoxville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-06","12085331","S. Nakagawa vs R. Peniston","Matsuyama","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-06","12085856","J. Ortenzi vs E. Gorgodze","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-06","12085421","N. Kicker vs A. Guillen Meza","Lima 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.9","0.05919308802306447","0.40843230735914493","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-07","12086015","S. Shimabukuro vs H. Grenier","Matsuyama","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.7","0.07425049438481868","0.5717288067631037","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-07","12086006","A. Vergara Rivera vs M. Sherif","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-07","12086126","E. Mandlik vs R. Zarazua","Austin","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.4","0.06898548911981342","0.5104926194866193","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-07","12086005","J. Riera vs S. Waltert","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.2","0.06523173536605964","0.46966849463562954","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-07","12085630","G. Bueno vs A. Barrena","Lima 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-08","12086309","G. Bueno vs J. Reis Da Silva","Lima 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.8","0.07591549604982031","0.5921408691885985","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-08","12086205","D. Glinka vs S. Mitsui","Knoxville","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.6","0.07254167688652749","0.5513167443376088","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-08","12086212","H. Rocha vs F. Ferreira Silva","Matsuyama","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.1","0.06327555383241332","0.44925643221013445","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-08","12086305","T. Barrios Vera vs A. Guillen Meza","Lima 2","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7","0.061263481397805686","0.4288443697846398","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-08","12086216","J. Duckworth vs C. Wong","Taipei","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.6","0.052605472739797016","0.3471961200826603","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-09","12086499","O. Oliynykova vs M. Sherif","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.8","0.07591549604982031","0.5921408691885985","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-09","12086290","M. Sherif vs S. Waltert","Tucuman","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-09","12086481","M. Stakusic vs R. Zarazua","Austin","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.2","0.06523173536605964","0.46966849463562954","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-09","12086345","J. Duckworth vs Y. Nishioka","Taipei","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.5","0.05027447040879468","0.32678405765716545","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-09","12086310","H. Rocha vs S. Shimabukuro","Matsuyama","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","6.15","0.041518998238688376","0.2553418391679336","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-10","12086529","A. Martinez vs S. Purtseladze","Champaign","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.8","0.07591549604982031","0.5921408691885985","false","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-10","12086533","A. Perez vs J. D. Hara Friend","Champaign","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.5","0.0707872909216152","0.5309046819121139","true","false"
"grass_lab_candidate","Grass Lab Candidate","independent","2025-11-10","12086364","B. Tomic vs L. Tu","Brisbane 3","grass","tour_other","singles","4-6","normal","odds_5_8","0.20412062425494854","7.3","0.06713432288508553","0.4900805570611242","false","false"
