date,market,level,side,match,pinn_fair_odds,pinn_vig,best_book,best_price,value,won
2026-07-18,Home/Away,tour,Away,D. Salkova vs D. Zoldakova,4.2222,0.04,bet365,4,-0.05263,false
2026-07-18,Home/Away (1st Set),tour,Home,D. Salkova vs D. Zoldakova,1.4295,0.0434,1xBet,1.37,-0.0416,true
2026-07-18,Home/Away (1st Set),tour,Away,D. Salkova vs D. Zoldakova,3.3285,0.0434,bet365,3.5,0.05154,false
2026-07-18,Home/Away,tour,Home,S. Costoulas vs N. Hibino,1.9744,0.0391,Unibet,1.94,-0.0174,true
2026-07-18,Home/Away,tour,Away,S. Costoulas vs N. Hibino,2.0263,0.0391,Sbo,1.92,-0.05247,false
2026-07-18,Home/Away (1st Set),tour,Home,S. Costoulas vs N. Hibino,1.9742,0.0446,10Bet,1.85,-0.06292,false
2026-07-18,Home/Away (1st Set),tour,Away,S. Costoulas vs N. Hibino,2.0265,0.0446,bet365,1.9,-0.0624,true
2026-07-18,Home/Away,tour,Home,B. Palicova vs M. Hontama,2.6928,0.0397,10Bet,2.5,-0.0716,false
2026-07-18,Home/Away,tour,Away,B. Palicova vs M. Hontama,1.5907,0.0397,Unibet,1.53,-0.03818,true
2026-07-18,Home/Away (1st Set),tour,Home,B. Palicova vs M. Hontama,2.4506,0.0428,bet365,2.37,-0.0329,false
2026-07-18,Home/Away (1st Set),tour,Away,B. Palicova vs M. Hontama,1.6894,0.0428,WilliamHill,1.6,-0.0529,true
2026-07-18,Home/Away,tour,Home,V. Bervid vs R. Saigo,6.7411,0.0484,bet365,8,0.18675,false
2026-07-18,Home/Away,tour,Away,V. Bervid vs R. Saigo,1.1742,0.0484,WilliamHill,1.14,-0.02911,true
2026-07-18,Home/Away,tour,Home,V. Morvayova vs A. Aksu,3.0278,0.0369,bet365,2.75,-0.09174,false
2026-07-18,Home/Away,tour,Away,V. Morvayova vs A. Aksu,1.4932,0.0369,Unibet,1.49,-0.00211,true
2026-07-18,Home/Away (1st Set),tour,Home,V. Morvayova vs A. Aksu,2.6863,0.0412,bet365,2.5,-0.06934,false
2026-07-18,Home/Away (1st Set),tour,Away,V. Morvayova vs A. Aksu,1.593,0.0412,1xBet,1.57,-0.01445,true
2026-07-18,Home/Away,tour,Home,V. Podrez vs T. Krejcova,1.1188,0.0456,WilliamHill,1.06,-0.05252,true
2026-07-18,Home/Away,tour,Away,V. Podrez vs T. Krejcova,9.4206,0.0456,bet365,10,0.06151,false
2026-07-18,Home/Away,tour,Home,P. Badosa vs T. Zidansek,1.3145,0.027,1xBet,1.31,-0.00342,true
2026-07-18,Home/Away,tour,Away,P. Badosa vs T. Zidansek,4.1797,0.027,bet365,3.75,-0.1028,false
2026-07-18,Home/Away (1st Set),tour,Home,P. Badosa vs T. Zidansek,1.4077,0.0275,1xBet,1.42,0.00871,false
2026-07-18,Home/Away (1st Set),tour,Away,P. Badosa vs T. Zidansek,3.4526,0.0275,bet365,3.4,-0.01522,true
2026-07-18,Home/Away,tour,Home,C. Tauson vs B. Krejcikova,2.4337,0.0226,1xBet,2.32,-0.04673,false
2026-07-18,Home/Away,tour,Away,C. Tauson vs B. Krejcikova,1.6975,0.0226,Betano,1.67,-0.01619,true
2026-07-18,Home/Away (1st Set),tour,Home,C. Tauson vs B. Krejcikova,2.3099,0.0312,1xBet,2.12,-0.08223,false
2026-07-18,Home/Away (1st Set),tour,Away,C. Tauson vs B. Krejcikova,1.7634,0.0312,bet365,1.72,-0.02461,true
2026-07-19,Home/Away,tour,Home,F. Cina vs L. Giustino,1.3579,0.0366,1xBet,1.31,-0.03529,true
2026-07-19,Home/Away,tour,Away,F. Cina vs L. Giustino,3.7939,0.0366,WilliamHill,3.5,-0.07746,false
2026-07-19,Home/Away (1st Set),tour,Home,F. Cina vs L. Giustino,1.5233,0.0434,Marathon,1.41,-0.07438,true
2026-07-19,Home/Away (1st Set),tour,Away,F. Cina vs L. Giustino,2.911,0.0434,1xBet,3.04,0.04433,false
2026-07-19,Home/Away,tour,Home,J. Rodionov vs V. Sachko,1.6584,0.0365,Unibet,1.58,-0.0473,true
2026-07-19,Home/Away,tour,Away,J. Rodionov vs V. Sachko,2.5188,0.0365,Betano,2.4,-0.04715,false
2026-07-19,Home/Away (1st Set),tour,Home,J. Rodionov vs V. Sachko,1.7422,0.0432,10Bet,1.65,-0.05293,true
2026-07-19,Home/Away (1st Set),tour,Away,J. Rodionov vs V. Sachko,2.3473,0.0432,bet365,2.25,-0.04145,false
2026-07-19,Home/Away,tour,Home,H. Dellien vs L. Djere,2.8581,0.0393,WilliamHill,2.75,-0.03783,false
2026-07-19,Home/Away,tour,Away,H. Dellien vs L. Djere,1.5382,0.0393,bet365,1.53,-0.00532,true
2026-07-19,Home/Away (1st Set),tour,Home,H. Dellien vs L. Djere,2.5,0.0417,1xBet,2.42,-0.032,false
2026-07-19,Home/Away (1st Set),tour,Away,H. Dellien vs L. Djere,1.6667,0.0417,bet365,1.61,-0.034,true
2026-07-19,Home/Away,tour,Home,S. Tsitsipas vs R. Collignon,1.7391,0.023,Unibet,1.72,-0.011,true
2026-07-19,Home/Away,tour,Away,S. Tsitsipas vs R. Collignon,2.3529,0.023,bet365,2.3,-0.0225,false
2026-07-19,Home/Away (1st Set),tour,Home,S. Tsitsipas vs R. Collignon,1.8404,0.0281,WilliamHill,1.73,-0.05997,true
2026-07-19,Home/Away (1st Set),tour,Away,S. Tsitsipas vs R. Collignon,2.1899,0.0281,bet365,2.2,0.00459,false
2026-07-19,Home/Away,tour,Home,A. Rublev vs L. Darderi,1.7803,0.0231,WilliamHill,1.73,-0.02824,true
2026-07-19,Home/Away,tour,Away,A. Rublev vs L. Darderi,2.2816,0.0231,Betano,2.25,-0.01385,false
2026-07-19,Home/Away (1st Set),tour,Home,A. Rublev vs L. Darderi,1.8357,0.0313,10Bet,1.73,-0.05757,true
2026-07-19,Home/Away (1st Set),tour,Away,A. Rublev vs L. Darderi,2.1966,0.0313,bet365,2.1,-0.04399,false
2026-07-19,Home/Away,tour,Home,A. Pellegrino vs G. Bueno,1.4531,0.0379,1xBet,1.43,-0.01588,false
2026-07-19,Home/Away,tour,Away,A. Pellegrino vs G. Bueno,3.2071,0.0379,Unibet,3.2,-0.00223,true
2026-07-19,Home/Away (1st Set),tour,Home,A. Pellegrino vs G. Bueno,1.5618,0.0412,WilliamHill,1.5,-0.03957,false
2026-07-19,Home/Away (1st Set),tour,Away,A. Pellegrino vs G. Bueno,2.78,0.0412,1xBet,2.68,-0.03597,true
2026-07-19,Home/Away,tour,Home,O. Luz vs C. Tabur,12.1905,0.0375,WilliamHill,10,-0.17969,true
2026-07-19,Home/Away,tour,Away,O. Luz vs C. Tabur,1.0894,0.0375,bet365,1.1,0.00977,false
2026-07-19,Home/Away (1st Set),tour,Home,O. Luz vs C. Tabur,5.5128,0.0441,bet365,5.5,-0.00233,true
2026-07-19,Home/Away (1st Set),tour,Away,O. Luz vs C. Tabur,1.2216,0.0441,1xBet,1.2,-0.01767,false
2026-07-19,Home/Away,tour,Home,K. Jacquet vs T. Daniel,1.9204,0.0381,Betfair,1.91,-0.00541,false
2026-07-19,Home/Away,tour,Away,K. Jacquet vs T. Daniel,2.0865,0.0381,WilliamHill,2,-0.04145,true
2026-07-19,Home/Away (1st Set),tour,Home,K. Jacquet vs T. Daniel,1.9296,0.0431,Betano,1.83,-0.05164,false
2026-07-19,Home/Away (1st Set),tour,Away,K. Jacquet vs T. Daniel,2.0757,0.0431,WilliamHill,2,-0.03646,true
2026-07-19,Home/Away,tour,Home,P. Martinez vs T. Skatov,1.6936,0.039,1xBet,1.61,-0.04937,true
2026-07-19,Home/Away,tour,Away,P. Martinez vs T. Skatov,2.4417,0.039,Betfair,2.5,0.02387,false
2026-07-19,Home/Away (1st Set),tour,Home,P. Martinez vs T. Skatov,1.7534,0.0437,1xBet,1.68,-0.04184,true
2026-07-19,Home/Away (1st Set),tour,Away,P. Martinez vs T. Skatov,2.3274,0.0437,10Bet,2.25,-0.03325,false
2026-07-19,Home/Away,tour,Home,K. Feldbausch vs S. Kopp,1.3514,0.0395,WilliamHill,1.36,0.0064,true
2026-07-19,Home/Away,tour,Away,K. Feldbausch vs S. Kopp,3.8462,0.0395,bet365,3.75,-0.025,false
2026-07-19,Home/Away (1st Set),tour,Home,K. Feldbausch vs S. Kopp,1.5017,0.0429,WilliamHill,1.5,-0.00116,true
2026-07-19,Home/Away (1st Set),tour,Away,K. Feldbausch vs S. Kopp,2.9931,0.0429,bet365,3,0.00232,false
2026-07-19,Home/Away,tour,Home,D. Salkova vs G. Knutson,1.5269,0.0387,WilliamHill,1.5,-0.01761,true
2026-07-19,Home/Away,tour,Away,D. Salkova vs G. Knutson,2.898,0.0387,bet365,2.75,-0.05106,false
2026-07-19,Home/Away (1st Set),tour,Home,D. Salkova vs G. Knutson,1.6502,0.0444,WilliamHill,1.6,-0.03042,true
2026-07-19,Home/Away (1st Set),tour,Away,D. Salkova vs G. Knutson,2.538,0.0444,bet365,2.5,-0.01496,false
2026-07-19,Home/Away,tour,Home,V. Ryser vs M. Hontama,2.6623,0.04,Betfair,2.5,-0.06098,false
2026-07-19,Home/Away,tour,Away,V. Ryser vs M. Hontama,1.6016,0.04,1xBet,1.62,0.01151,true
2026-07-19,Home/Away (1st Set),tour,Home,V. Ryser vs M. Hontama,2.4085,0.0427,1xBet,2.24,-0.06997,false
2026-07-19,Home/Away (1st Set),tour,Away,V. Ryser vs M. Hontama,1.71,0.0427,bet365,1.66,-0.02922,true
2026-07-19,Home/Away,tour,Home,V. Lepchenko vs A. Petkovic,1.1416,0.0473,WilliamHill,1.08,-0.05392,true
2026-07-19,Home/Away,tour,Away,V. Lepchenko vs A. Petkovic,8.0642,0.0473,bet365,9,0.11604,false
2026-07-19,Home/Away (1st Set),tour,Home,V. Lepchenko vs A. Petkovic,1.2229,0.0452,WilliamHill,1.17,-0.04322,true
2026-07-19,Home/Away (1st Set),tour,Away,V. Lepchenko vs A. Petkovic,5.4872,0.0452,bet365,6,0.09346,false
2026-07-19,Home/Away,tour,Home,E. Malygina vs L. Zaar,3.7121,0.0369,Unibet,3.45,-0.07061,true
2026-07-19,Home/Away,tour,Away,E. Malygina vs L. Zaar,1.3687,0.0369,1xBet,1.34,-0.02098,false
2026-07-19,Home/Away (1st Set),tour,Home,E. Malygina vs L. Zaar,3.042,0.0418,bet365,3,-0.01379,true
2026-07-19,Home/Away (1st Set),tour,Away,E. Malygina vs L. Zaar,1.4897,0.0418,1xBet,1.43,-0.04009,false
2026-07-19,Home/Away,tour,Home,J. Avdeeva vs J. Niemeier,1.6584,0.0365,Sbo,1.57,-0.05333,false
2026-07-19,Home/Away,tour,Away,J. Avdeeva vs J. Niemeier,2.5188,0.0365,Unibet,2.6,0.03226,true
2026-07-19,Home/Away (1st Set),tour,Home,J. Avdeeva vs J. Niemeier,1.7313,0.0429,WilliamHill,1.62,-0.06427,false
2026-07-19,Home/Away (1st Set),tour,Away,J. Avdeeva vs J. Niemeier,2.3675,0.0429,bet365,2.5,0.05598,true
2026-07-19,Home/Away,tour,Home,V. Brand vs K. Deichmann,6.6283,0.0422,Sbo,8.14,0.22806,true
2026-07-19,Home/Away,tour,Away,V. Brand vs K. Deichmann,1.1777,0.0422,Unibet,1.15,-0.0235,false
2026-07-19,Home/Away (1st Set),tour,Home,V. Brand vs K. Deichmann,4.7273,0.0482,bet365,4.5,-0.04808,true
2026-07-19,Home/Away (1st Set),tour,Away,V. Brand vs K. Deichmann,1.2683,0.0482,1xBet,1.27,0.00135,false
2026-07-19,Home/Away,tour,Home,V. Strakhova vs C. Paquet,7.3784,0.0421,Marathon,6.4,-0.1326,false
2026-07-19,Home/Away,tour,Away,V. Strakhova vs C. Paquet,1.1568,0.0421,bet365,1.12,-0.03179,true
2026-07-19,Home/Away (1st Set),tour,Home,V. Strakhova vs C. Paquet,4.8017,0.0438,WilliamHill,4.5,-0.06282,false
2026-07-19,Home/Away (1st Set),tour,Away,V. Strakhova vs C. Paquet,1.263,0.0438,1xBet,1.25,-0.01033,true
2026-07-19,Home/Away,tour,Home,E. Pridankina vs D. Martynov,1.1171,0.044,bet365,1.1,-0.01528,true
2026-07-19,Home/Away,tour,Away,E. Pridankina vs D. Martynov,9.5421,0.044,Betfair,8.5,-0.10921,false
2026-07-19,Home/Away (1st Set),tour,Home,E. Pridankina vs D. Martynov,1.1993,0.0429,1xBet,1.18,-0.0161,true
2026-07-19,Home/Away (1st Set),tour,Away,E. Pridankina vs D. Martynov,6.0174,0.0429,10Bet,5,-0.16908,false
2026-07-19,Home/Away,tour,Home,E. Vedder vs G. Garcia-Perez,1.1205,0.0472,1xBet,1.13,0.00848,true
2026-07-19,Home/Away,tour,Away,E. Vedder vs G. Garcia-Perez,9.2991,0.0472,Unibet,7.5,-0.19347,false
2026-07-19,Home/Away (1st Set),tour,Home,E. Vedder vs G. Garcia-Perez,1.2224,0.0448,1xBet,1.22,-0.00199,false
2026-07-19,Home/Away (1st Set),tour,Away,E. Vedder vs G. Garcia-Perez,5.4957,0.0448,10Bet,4.5,-0.18118,true
2026-07-19,Home/Away,tour,Home,E. Yashina vs M. Barthel,7.8624,0.0511,bet365,10,0.27188,false
2026-07-19,Home/Away,tour,Away,E. Yashina vs M. Barthel,1.1457,0.0511,Marathon,1.11,-0.03118,true
2026-07-19,Home/Away (1st Set),tour,Home,E. Yashina vs M. Barthel,6.5575,0.0442,bet365,6.5,-0.00877,true
2026-07-19,Home/Away (1st Set),tour,Away,E. Yashina vs M. Barthel,1.1799,0.0442,Marathon,1.25,0.05938,false
2026-07-19,Home/Away,tour,Home,S. Costoulas vs A. Aksu,1.5779,0.0381,1xBet,1.51,-0.04306,true
2026-07-19,Home/Away,tour,Away,S. Costoulas vs A. Aksu,2.7303,0.0381,Superbet,2.57,-0.0587,false
2026-07-19,Home/Away (1st Set),tour,Home,S. Costoulas vs A. Aksu,1.6598,0.0439,1xBet,1.61,-0.02997,true
2026-07-19,Home/Away (1st Set),tour,Away,S. Costoulas vs A. Aksu,2.5157,0.0439,10Bet,2.3,-0.08575,false
2026-07-19,Home/Away,tour,Home,V. Podrez vs R. Saigo,1.3495,0.038,1xBet,1.31,-0.02924,true
2026-07-19,Home/Away,tour,Away,V. Podrez vs R. Saigo,3.8615,0.038,Unibet,3.95,0.02291,false
2026-07-19,Home/Away (1st Set),tour,Home,V. Podrez vs R. Saigo,1.4335,0.0464,Marathon,1.39,-0.03038,true
2026-07-19,Home/Away (1st Set),tour,Away,V. Podrez vs R. Saigo,3.3066,0.0464,bet365,3.25,-0.01711,false
2026-07-19,Home/Away,tour,Home,B. Krejcikova vs M. Sakkari,1.7424,0.0249,Unibet,1.71,-0.01857,true
2026-07-19,Home/Away,tour,Away,B. Krejcikova vs M. Sakkari,2.3471,0.0249,Superbet,2.22,-0.05414,false
2026-07-19,Home/Away (1st Set),tour,Home,B. Krejcikova vs M. Sakkari,1.8318,0.0291,bet365,1.72,-0.06102,true
2026-07-19,Home/Away (1st Set),tour,Away,B. Krejcikova vs M. Sakkari,2.2022,0.0291,10Bet,2.15,-0.02372,false
2026-07-20,Home/Away,tour,Home,V. Kopriva vs I. Buse,2.7697,0.0296,Betfair,2.63,-0.05045,false
2026-07-20,Home/Away,tour,Away,V. Kopriva vs I. Buse,1.5651,0.0296,1xBet,1.54,-0.01601,true
2026-07-20,Home/Away (1st Set),tour,Home,V. Kopriva vs I. Buse,2.4815,0.034,Betano,2.35,-0.05299,false
2026-07-20,Home/Away (1st Set),tour,Away,V. Kopriva vs I. Buse,1.675,0.034,1xBet,1.62,-0.03284,true
2026-07-20,Home/Away,tour,Home,A. Muller vs M. Navone,5.3167,0.0264,1xBet,5.05,-0.05016,false
2026-07-20,Home/Away,tour,Away,A. Muller vs M. Navone,1.2317,0.0264,WilliamHill,1.2,-0.02571,true
2026-07-20,Home/Away (1st Set),tour,Home,A. Muller vs M. Navone,3.6541,0.0352,bet365,4,0.09465,false
2026-07-20,Home/Away (1st Set),tour,Away,A. Muller vs M. Navone,1.3768,0.0352,WilliamHill,1.33,-0.03397,true
2026-07-20,Home/Away,tour,Home,L. Neumayer vs Y. Hanfmann,3.6493,0.028,bet365,3.5,-0.0409,false
2026-07-20,Home/Away,tour,Away,L. Neumayer vs Y. Hanfmann,1.3775,0.028,1xBet,1.35,-0.01994,true
2026-07-20,Home/Away (1st Set),tour,Home,L. Neumayer vs Y. Hanfmann,2.9252,0.0336,bet365,2.75,-0.05988,false
2026-07-20,Home/Away (1st Set),tour,Away,L. Neumayer vs Y. Hanfmann,1.5194,0.0336,WilliamHill,1.44,-0.05228,true
2026-07-20,Home/Away,tour,Home,T. Torres vs N. Basilashvili,3.8702,0.0293,Betano,3.8,-0.01815,true
2026-07-20,Home/Away,tour,Away,T. Torres vs N. Basilashvili,1.3484,0.0293,Unibet,1.32,-0.02107,false
2026-07-20,Home/Away (1st Set),tour,Home,T. Torres vs N. Basilashvili,3.0769,0.036,bet365,3.2,0.04,true
2026-07-20,Home/Away (1st Set),tour,Away,T. Torres vs N. Basilashvili,1.4815,0.036,Marathon,1.42,-0.0415,false
2026-07-20,Home/Away,tour,Home,F. Ferreira Silva vs L. van Assche,4.8607,0.032,bet365,4.5,-0.0742,false
2026-07-20,Home/Away,tour,Away,F. Ferreira Silva vs L. van Assche,1.259,0.032,Unibet,1.27,0.00872,true
2026-07-20,Home/Away (1st Set),tour,Home,F. Ferreira Silva vs L. van Assche,3.3869,0.0357,bet365,3.5,0.03341,false
2026-07-20,Home/Away (1st Set),tour,Away,F. Ferreira Silva vs L. van Assche,1.419,0.0357,WilliamHill,1.4,-0.01336,true
2026-07-20,Home/Away,tour,Home,T. Droguet vs C. Ugo Carabelli,2.2079,0.0269,Betano,2.12,-0.0398,true
2026-07-20,Home/Away,tour,Away,T. Droguet vs C. Ugo Carabelli,1.8279,0.0269,Unibet,1.79,-0.02074,false
2026-07-20,Home/Away (1st Set),tour,Home,T. Droguet vs C. Ugo Carabelli,2.0585,0.0344,bet365,2,-0.02842,true
2026-07-20,Home/Away (1st Set),tour,Away,T. Droguet vs C. Ugo Carabelli,1.9447,0.0344,10Bet,1.8,-0.07442,false
2026-07-20,Home/Away,tour,Home,H. Rocha vs P. Martinez,1.8443,0.0304,bet365,1.8,-0.02404,false
2026-07-20,Home/Away,tour,Away,H. Rocha vs P. Martinez,2.1844,0.0304,Betano,2.2,0.00716,true
2026-07-20,Home/Away (1st Set),tour,Home,H. Rocha vs P. Martinez,1.8792,0.0325,bet365,1.8,-0.04216,false
2026-07-20,Home/Away (1st Set),tour,Away,H. Rocha vs P. Martinez,2.1374,0.0325,1xBet,2.05,-0.04087,true
2026-07-20,Home/Away,tour,Home,F. Diaz Acosta vs F. Cina,1.6094,0.0317,Sbo,1.61,0.00039,true
2026-07-20,Home/Away,tour,Away,F. Diaz Acosta vs F. Cina,2.641,0.0317,Unibet,2.55,-0.03447,false
2026-07-20,Home/Away (1st Set),tour,Home,F. Diaz Acosta vs F. Cina,1.6849,0.0337,1xBet,1.66,-0.01476,false
2026-07-20,Home/Away (1st Set),tour,Away,F. Diaz Acosta vs F. Cina,2.4601,0.0337,WilliamHill,2.3,-0.06509,true
2026-07-20,Home/Away,tour,Home,J. J. Schwaerzler vs J. Rodionov,2.528,0.0276,1xBet,2.38,-0.05853,false
2026-07-20,Home/Away,tour,Away,J. J. Schwaerzler vs J. Rodionov,1.6545,0.0276,1xBet,1.64,-0.00875,true
2026-07-20,Home/Away (1st Set),tour,Home,J. J. Schwaerzler vs J. Rodionov,2.3571,0.0338,bet365,2.3,-0.02424,false
2026-07-20,Home/Away (1st Set),tour,Away,J. J. Schwaerzler vs J. Rodionov,1.7368,0.0338,WilliamHill,1.67,-0.03848,true
2026-07-20,Home/Away,tour,Home,E. Seidel vs D. Snigur,4.7886,0.0276,Superbet,4.85,0.01282,false
2026-07-20,Home/Away,tour,Away,E. Seidel vs D. Snigur,1.2639,0.0276,Unibet,1.24,-0.01895,true
2026-07-20,Home/Away (1st Set),tour,Home,E. Seidel vs D. Snigur,3.5333,0.0331,1xBet,3.82,0.08113,false
2026-07-20,Home/Away (1st Set),tour,Away,E. Seidel vs D. Snigur,1.3947,0.0331,WilliamHill,1.33,-0.04642,true
2026-07-20,Home/Away,tour,Home,A. Parks vs L. Havlickova,1.5321,0.0283,WilliamHill,1.5,-0.02098,false
2026-07-20,Home/Away,tour,Away,A. Parks vs L. Havlickova,2.8792,0.0283,Betfair,2.75,-0.04487,true
2026-07-20,Home/Away (1st Set),tour,Home,A. Parks vs L. Havlickova,1.6598,0.031,10Bet,1.57,-0.05412,false
2026-07-20,Home/Away (1st Set),tour,Away,A. Parks vs L. Havlickova,2.5155,0.031,1xBet,2.44,-0.03002,true
2026-07-20,Home/Away,tour,Home,A. Oktiabreva vs O. Dodin,1.4548,0.0318,Unibet,1.44,-0.0102,false
2026-07-20,Home/Away,tour,Away,A. Oktiabreva vs O. Dodin,3.1986,0.0318,bet365,3.4,0.06297,true
2026-07-20,Home/Away (1st Set),tour,Home,A. Oktiabreva vs O. Dodin,1.5693,0.0324,WilliamHill,1.5,-0.04415,false
2026-07-20,Home/Away (1st Set),tour,Away,A. Oktiabreva vs O. Dodin,2.7566,0.0324,1xBet,2.84,0.03026,true
2026-07-20,Home/Away,tour,Home,M. Bouzkova vs J. Bouzas Maneiro,1.3807,0.0304,Marathon,1.35,-0.02222,true
2026-07-20,Home/Away,tour,Away,M. Bouzkova vs J. Bouzas Maneiro,3.6269,0.0304,1xBet,3.53,-0.02671,false
2026-07-20,Home/Away (1st Set),tour,Home,M. Bouzkova vs J. Bouzas Maneiro,1.5123,0.0358,Marathon,1.46,-0.03457,true
2026-07-20,Home/Away (1st Set),tour,Away,M. Bouzkova vs J. Bouzas Maneiro,2.9521,0.0358,bet365,3.2,0.08399,false
2026-07-20,Home/Away,tour,Home,V. Lepchenko vs E. Avanesyan,2.8716,0.0367,1xBet,2.82,-0.01798,false
2026-07-20,Home/Away,tour,Away,V. Lepchenko vs E. Avanesyan,1.5343,0.0367,Superbet,1.46,-0.04842,true
2026-07-20,Home/Away (1st Set),tour,Home,V. Lepchenko vs E. Avanesyan,2.5157,0.0439,1xBet,2.68,0.0653,true
2026-07-20,Home/Away (1st Set),tour,Away,V. Lepchenko vs E. Avanesyan,1.6598,0.0439,WilliamHill,1.6,-0.036,false
2026-07-20,Home/Away,tour,Home,A. Bondar vs M. Uchijima,1.3522,0.0322,bet365,1.33,-0.01638,true
2026-07-20,Home/Away,tour,Away,A. Bondar vs M. Uchijima,3.8397,0.0322,Marathon,3.74,-0.02596,false
2026-07-20,Home/Away (1st Set),tour,Home,A. Bondar vs M. Uchijima,1.4502,0.0358,Marathon,1.42,-0.0208,true
2026-07-20,Home/Away (1st Set),tour,Away,A. Bondar vs M. Uchijima,3.2214,0.0358,WilliamHill,3,-0.06874,false
2026-07-20,Home/Away,tour,Home,N. Podoroska vs J. Stusek,1.3098,0.0313,WilliamHill,1.29,-0.01508,false
2026-07-20,Home/Away,tour,Away,N. Podoroska vs J. Stusek,4.2283,0.0313,bet365,4,-0.054,true
2026-07-20,Home/Away (1st Set),tour,Home,N. Podoroska vs J. Stusek,1.4177,0.0348,1xBet,1.39,-0.01953,true
2026-07-20,Home/Away (1st Set),tour,Away,N. Podoroska vs J. Stusek,3.3942,0.0348,bet365,3.4,0.00172,false
2026-07-20,Home/Away,tour,Home,K. Quevedo vs A. Kalinina,3.1986,0.0318,Unibet,3,-0.06208,false
2026-07-20,Home/Away,tour,Away,K. Quevedo vs A. Kalinina,1.4548,0.0318,1xBet,1.46,0.00355,true
2026-07-20,Home/Away (1st Set),tour,Home,K. Quevedo vs A. Kalinina,2.7124,0.0353,Betano,2.57,-0.05251,false
2026-07-20,Home/Away (1st Set),tour,Away,K. Quevedo vs A. Kalinina,1.584,0.0353,bet365,1.53,-0.03407,true
2026-07-20,Home/Away,tour,Home,J. Niemeier vs E. Malygina,1.7623,0.0367,1xBet,1.7,-0.03537,true
2026-07-20,Home/Away,tour,Away,J. Niemeier vs E. Malygina,2.3118,0.0367,Betfair,2.25,-0.02672,false
2026-07-20,Home/Away (1st Set),tour,Home,J. Niemeier vs E. Malygina,1.8169,0.0442,1xBet,1.74,-0.04233,true
2026-07-20,Home/Away (1st Set),tour,Away,J. Niemeier vs E. Malygina,2.2241,0.0442,10Bet,2.1,-0.05581,false
2026-07-20,Home/Away,tour,Home,E. Vedder vs M. Barthel,1.6708,0.0378,Unibet,1.58,-0.05436,false
2026-07-20,Home/Away,tour,Away,E. Vedder vs M. Barthel,2.4907,0.0378,Superbet,2.52,0.01177,true
2026-07-20,Home/Away (1st Set),tour,Home,E. Vedder vs M. Barthel,1.7281,0.041,10Bet,1.65,-0.04518,true
2026-07-20,Home/Away (1st Set),tour,Away,E. Vedder vs M. Barthel,2.3735,0.041,WilliamHill,2.3,-0.03096,false
2026-07-20,Home/Away,tour,Home,A. Rus vs C. Paquet,1.649,0.0371,bet365,1.66,0.00668,true
2026-07-20,Home/Away,tour,Away,A. Rus vs C. Paquet,2.5409,0.0371,Unibet,2.48,-0.02396,false
2026-07-20,Home/Away (1st Set),tour,Home,A. Rus vs C. Paquet,1.7727,0.0428,10Bet,1.65,-0.06923,false
2026-07-20,Home/Away (1st Set),tour,Away,A. Rus vs C. Paquet,2.2941,0.0428,10Bet,2.2,-0.04103,true
2026-07-20,Home/Away,tour,Home,E. Pridankina vs V. Brand,1.1001,0.0378,1xBet,1.08,-0.01827,true
2026-07-20,Home/Away,tour,Away,E. Pridankina vs V. Brand,10.9906,0.0378,Superbet,10,-0.09013,false
2026-07-20,Home/Away (1st Set),tour,Home,E. Pridankina vs V. Brand,1.1769,0.0508,10Bet,1.14,-0.03138,true
2026-07-20,Home/Away (1st Set),tour,Away,E. Pridankina vs V. Brand,6.6518,0.0508,1xBet,6.02,-0.09498,false
2026-07-20,Home/Away,tour,Home,J. Pieri vs M. L. Carle,5.8534,0.0397,WilliamHill,5.5,-0.06038,false
2026-07-20,Home/Away,tour,Away,J. Pieri vs M. L. Carle,1.206,0.0397,1xBet,1.17,-0.02988,true
2026-07-20,Home/Away (1st Set),tour,Home,J. Pieri vs M. L. Carle,4.0472,0.0458,1xBet,4.06,0.00315,true
2026-07-20,Home/Away (1st Set),tour,Away,J. Pieri vs M. L. Carle,1.3282,0.0458,WilliamHill,1.29,-0.02874,false
2026-07-20,Home/Away,tour,Home,A. Aksu vs S. Costoulas,3.3913,0.0277,WilliamHill,3.1,-0.0859,true
2026-07-20,Home/Away,tour,Away,A. Aksu vs S. Costoulas,1.4182,0.0277,1xBet,1.46,0.02949,false
2026-07-20,Home/Away (1st Set),tour,Home,A. Aksu vs S. Costoulas,2.8919,0.0328,WilliamHill,2.62,-0.09402,false
2026-07-20,Home/Away (1st Set),tour,Away,A. Aksu vs S. Costoulas,1.5286,0.0328,1xBet,1.53,0.00093,true
2026-07-20,Home/Away,tour,Home,A. Ruzic vs D. Salkova,1.8404,0.0281,bet365,1.8,-0.02194,false
2026-07-20,Home/Away,tour,Away,A. Ruzic vs D. Salkova,2.1899,0.0281,1xBet,2.12,-0.03194,true
2026-07-20,Home/Away (1st Set),tour,Home,A. Ruzic vs D. Salkova,1.8524,0.0348,bet365,1.8,-0.02828,false
2026-07-20,Home/Away (1st Set),tour,Away,A. Ruzic vs D. Salkova,2.1732,0.0348,WilliamHill,2.05,-0.05668,true
2026-07-21,Home/Away,tour,Home,D. Altmaier vs R. Collignon,2.4573,0.0282,1xBet,2.4,-0.02333,true
2026-07-21,Home/Away,tour,Away,D. Altmaier vs R. Collignon,1.6862,0.0282,WilliamHill,1.62,-0.03926,false
